11,1,17,4,18,1,18,45 ``
21,5,22,1,21,5,22,1 ``
22,1,23,39,24,4,25,1 ``
26,5,26,39,27,5,27,53 ``
29,4,29,39,30,5,30,66 ``
32,4,32,61,33,4,33,32 ``
35,4,35,78,36,5,36,51 ``
38,5,38,57,39,4,40,1 ``
41,5,41,67,42,5,43,55 ``
46,5,51,8,52,5,53,24 ``
56,4,62,8,63,4,65,24 ``
68,4,72,8,73,4,74,23 ``
77,5,82,8,83,4,89,52 ``
92,5,96,8,97,5,98,27 ``
101,5,106,8,107,5,108,28 ``
111,5,115,8,116,5,117,27 ``
120,5,126,8,127,5,130,19 ``
133,5,135,8,136,5,137,32 ``
140,5,145,8,146,4,147,55 ``
150,5,154,8,155,5,156,32 ``
159,4,164,8,165,5,166,33 ``
168,1,173,8,174,5,175,27 ``
178,4,183,8,184,4,185,30 ``
187,1,192,8,193,5,194,31 ``
197,5,202,8,203,4,204,24 ``
207,4,211,8,212,4,213,23 ``
