3,1,6,4,7,1,114,2 ``
9,5,15,8,17,2,21,3 ``
23,5,29,8,30,2,34,3 ``
37,5,46,8,47,2,63,3 ``
65,5,69,8,70,2,81,3 ``
83,2,83,19,84,2,112,3 ``
87,3,87,26,88,3,96,5 ``
110,3,110,26,111,3,111,26 ``
7,1,9,4,10,1,96,2 ``
16,9,16,89,17,9,22,45 ``
26,5,31,8,32,5,46,6 ``
48,5,53,8,54,5,69,6 ``
71,5,83,8,84,5,95,6 ``
3,1,5,4,6,1,48,2 ``
8,5,8,43,9,5,40,6 ``
15,33,15,62,15,13,15,32 ``
16,33,16,59,16,13,16,32 ``
19,9,19,35,20,9,22,10 ``
24,9,24,42,25,9,37,10 ``
31,21,31,65,32,21,34,22 ``
44,9,44,82,45,9,45,38 ``
