14,5,17,8,18,5,18,32 ``
20,5,22,8,23,5,23,60 ``
29,5,31,8,32,5,32,39 ``
34,5,36,8,37,5,37,39 ``
39,5,41,8,42,5,42,52 ``
89,5,92,6,89,5,92,6 `remove this`
85,5,88,8,89,5,92,6 ``
94,5,99,8,100,5,103,6 ``
111,5,114,6,111,5,114,6 `remove this`
105,5,110,8,111,5,114,6 ``
116,5,121,8,122,5,125,6 ``
127,5,131,8,132,5,134,6 ``
136,5,139,8,140,5,153,6 ``
155,5,158,8,159,5,168,6 ``
205,5,210,8,211,5,213,6 ``
215,5,221,8,222,5,224,6 ``
231,5,236,8,237,5,239,6 ``
241,5,246,8,247,5,250,6 ``
252,5,256,8,257,5,259,6 ``
261,5,265,8,266,5,269,6 ``
271,5,276,8,277,5,279,6 ``
286,5,290,8,291,5,293,6 ``
